reflective,transitive 
99.3969,97.0
99.3967,97.0
99.3993,97.0
99.3904,97.0
99.3893,97.0
99.3902,97.0
99.3896,97.0
99.3898,97.0
99.389,97.0
99.3874,97.0
99.3853,97.0
99.3826,97.0
99.3784,97.0
99.371,97.0
99.3677,97.0
99.3699,97.0
99.3874,97.0
99.4028,97.0
99.4105,97.0
99.42,97.0
99.4188,97.0
99.413,97.0
99.4121,97.0
99.4128,97.0
99.4131,97.0
99.4128,97.0
99.4121,97.0
99.4118,97.0
99.4118,97.0
99.4126,97.0
99.4133,97.0
99.4161,97.0
99.42,97.0
99.4278,97.0
99.4426,97.0
99.452,97.0
99.4602,97.0
99.4554,97.0
99.4546,97.0
99.4534,97.0
99.4531,97.0
99.4528,97.0
99.4515,97.0
99.4509,97.0
99.4486,97.0
99.447,97.0
99.4466,97.0
99.445,97.0
99.4453,97.0
99.4439,97.0
99.4474,97.0
99.4416,97.0
99.4449,97.0
99.4588,97.0
99.4619,97.0
99.4646,97.0
99.4661,97.0
99.466,97.0
99.4648,97.0
99.4636,97.0
99.4637,97.0
99.4626,97.0
99.4619,97.0
99.4598,97.0
99.4585,97.0
99.4586,97.0
99.4601,97.0
99.4648,97.0
99.4594,97.0
99.4582,97.0
99.4657,97.0
99.4618,97.0
99.4637,97.0
99.4637,97.0
99.4637,97.0
99.4626,97.0
99.4627,97.0
99.4635,97.0
99.4644,97.0
99.4649,97.0
99.4648,97.0
99.4632,97.0
99.4629,97.0
99.4589,97.0
99.463,97.0
99.458,97.0
99.4608,97.0
99.4603,97.0
99.4584,97.0
99.4576,97.0
99.4575,97.0
99.4597,97.0
99.4592,97.0
99.4601,97.0
99.461,97.0
99.4633,97.0
99.4637,97.0
99.4683,97.0
99.4701,97.0
99.4721,97.0
99.4722,97.0
99.4788,97.0
99.4764,97.0
99.4861,97.0
99.4859,97.0
99.4835,97.0
99.4832,97.0
99.4842,97.0
99.4843,97.0
99.4841,97.0
99.4846,97.0
99.485,97.0
99.4867,97.0
99.4853,97.0
99.4868,97.0
99.4858,97.0
99.4839,97.0
99.4796,97.0
99.4815,97.0
99.4846,97.0
99.4945,97.0
99.5048,97.0
99.5077,97.0
99.5096,97.0
99.5103,97.0
99.5095,97.0
99.5087,97.0
99.5075,97.0
99.5072,97.0
99.5059,97.0
99.5035,97.0
nan,97.0
nan,97.0
nan,97.0
99.4828,97.0
99.4935,97.0
99.4966,97.0
99.5103,97.0
99.5171,97.0
99.5216,97.0
nan,97.0
nan,97.0
nan,97.0
99.52,97.0
99.5207,97.0
99.5199,97.0
99.519,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
99.5194,97.0
99.5182,97.0
99.5171,97.0
99.5149,97.0
99.5169,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
99.3531,97.0
99.3531,97.0
99.353,97.0
99.3522,97.0
99.3526,97.0
99.3469,97.0
99.3442,97.0
99.348,97.0
99.3544,97.0
99.3577,97.0
99.3625,97.0
99.365,97.0
99.3726,97.0
99.3818,97.0
99.3822,97.0
99.3795,97.0
99.3638,97.0
99.3541,97.0
99.3497,97.0
99.3456,97.0
99.3456,97.0
99.3416,97.0
99.3412,97.0
99.3443,97.0
99.3455,97.0
99.3464,97.0
99.3498,97.0
99.3553,97.0
99.3615,97.0
99.364,97.0
99.3638,97.0
99.3664,97.0
99.3633,97.0
99.3592,97.0
99.3497,97.0
99.3472,97.0
99.3449,97.0
99.3449,97.0
99.344,97.0
99.342,97.0
99.3378,97.0
99.3353,97.0
99.3348,97.0
99.3357,97.0
99.3359,97.0
99.3319,97.0
99.3285,97.0
99.3228,97.0
99.319,97.0
99.3198,97.0
99.3168,97.0
99.3177,97.0
99.3249,97.0
99.3253,97.0
99.324,97.0
99.3212,97.0
99.3218,97.0
99.3207,97.0
99.3202,97.0
99.319,97.0
99.3195,97.0
99.3196,97.0
99.3146,97.0
99.3077,97.0
99.3129,97.0
99.3153,97.0
99.3204,97.0
99.3222,97.0
99.3229,97.0
99.3227,97.0
99.3195,97.0
99.317,97.0
99.3165,97.0
99.3176,97.0
99.3162,97.0
99.3146,97.0
99.3148,97.0
99.3122,97.0
99.3121,97.0
99.3164,97.0
99.3123,97.0
99.3215,97.0
99.3246,97.0
99.3292,97.0
99.3318,97.0
99.3295,97.0
99.3381,97.0
99.3406,97.0
99.342,97.0
99.3434,97.0
99.3458,97.0
99.3476,97.0
99.349,97.0
99.3504,97.0
99.3481,97.0
99.3429,97.0
99.3429,97.0
99.3488,97.0
99.3488,97.0
99.361,97.0
99.3679,97.0
99.3629,97.0
99.3746,97.0
99.3835,97.0
99.384,97.0
99.3834,97.0
99.3831,97.0
99.3825,97.0
99.384,97.0
99.3865,97.0
99.3906,97.0
nan,97.0
99.3957,97.0
99.3955,97.0
99.3933,97.0
99.3989,97.0
99.4073,97.0
99.4073,97.0
99.4281,97.0
99.4305,97.0
99.4314,97.0
99.4318,97.0
99.4312,97.0
99.4308,97.0
99.4316,97.0
99.4312,97.0
99.4312,97.0
99.4303,97.0
99.4272,97.0
99.4272,97.0
nan,97.0
nan,97.0
99.4164,97.0
nan,97.0
nan,97.0
99.4543,97.0
99.4543,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
99.4479,97.0
nan,97.0
99.4483,97.0
nan,97.0
nan,97.0
nan,97.0
99.4656,97.0
99.4646,97.0
nan,97.0
99.458,97.0
99.4516,97.0
nan,97.0
99.4488,97.0
99.4466,97.0
99.4447,97.0
99.4444,97.0
99.4449,97.0
99.4449,97.0
99.4313,97.0
99.4232,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
99.4261,97.0
99.4281,97.0
99.4278,97.0
99.4248,97.0
99.4175,97.0
99.4236,97.0
99.4145,97.0
99.4074,97.0
99.4075,97.0
99.4077,97.0
99.4073,97.0
99.4065,97.0
99.4074,97.0
99.4044,97.0
99.4014,97.0
99.4043,97.0
99.4014,97.0
99.4041,97.0
99.4033,97.0
99.3916,97.0
99.3602,97.0
99.3318,97.0
99.3166,97.0
99.3116,97.0
99.3106,97.0
99.3093,97.0
99.3078,97.0
99.3055,97.0
99.3009,97.0
99.2961,97.0
99.2985,97.0
99.2918,97.0
99.284,97.0
99.2791,97.0
99.2514,97.0
99.2359,97.0
99.2262,97.0
99.2186,97.0
99.2181,97.0
99.2192,97.0
99.2193,97.0
99.22,97.0
99.224,97.0
99.2287,97.0
99.2299,97.0
99.2319,97.0
99.2373,97.0
99.2307,97.0
99.2272,97.0
99.2068,97.0
99.197,97.0
99.1914,97.0
99.19,97.0
99.1927,97.0
99.1943,97.0
99.1948,97.0
99.1947,97.0
99.1929,97.0
99.189,97.0
99.1839,97.0
99.1794,97.0
99.1793,97.0
99.1678,97.0
99.1609,97.0
99.1559,97.0
99.1642,97.0
99.1641,97.0
99.1594,97.0
99.1581,97.0
99.1584,97.0
99.1598,97.0
99.1608,97.0
99.1577,97.0
99.1536,97.0
99.1511,97.0
99.1468,97.0
99.1463,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
99.1491,97.0
99.1452,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
99.154,97.0
99.1593,97.0
99.165,97.0
99.1727,97.0
99.1752,97.0
99.1773,97.0
99.1756,97.0
99.1904,97.0
99.1888,97.0
99.1881,97.0
99.1918,97.0
99.1928,97.0
99.1932,97.0
99.1923,97.0
99.1928,97.0
99.1935,97.0
99.1961,97.0
99.2034,97.0
99.2106,97.0
99.2177,97.0
99.2272,97.0
99.2392,97.0
99.2374,97.0
99.2458,97.0
99.25,97.0
99.2486,97.0
99.2575,97.0
99.2558,97.0
99.2562,97.0
99.2558,97.0
99.2558,97.0
99.2546,97.0
99.253,97.0
99.253,97.0
99.25,97.0
99.2478,97.0
99.2507,97.0
99.2506,97.0
99.2627,97.0
99.271,97.0
99.2781,97.0
99.2818,97.0
99.2856,97.0
99.2884,97.0
99.2916,97.0
99.2949,97.0
99.3021,97.0
99.3014,97.0
99.3035,97.0
99.3034,97.0
99.3025,97.0
99.3041,97.0
99.3068,97.0
99.3143,97.0
99.3105,97.0
99.3172,97.0
99.3273,97.0
99.3317,97.0
99.3367,97.0
99.3362,97.0
99.3376,97.0
99.3382,97.0
99.339,97.0
99.3383,97.0
99.336,97.0
99.338,97.0
99.347,97.0
99.35,97.0
99.3518,97.0
99.3529,97.0
99.3543,97.0
99.3626,97.0
99.3572,97.0
99.3642,97.0
99.3629,97.0
99.3602,97.0
99.3592,97.0
99.3581,97.0
99.3587,97.0
99.3592,97.0
99.3596,97.0
99.3614,97.0
99.3634,97.0
99.3649,97.0
99.3681,97.0
99.3697,97.0
99.3839,97.0
99.3979,97.0
99.4097,97.0
99.4064,97.0
99.4143,97.0
99.4183,97.0
99.4214,97.0
99.4214,97.0
99.4211,97.0
99.4207,97.0
99.4199,97.0
99.42,97.0
99.4193,97.0
99.4204,97.0
99.4243,97.0
99.4275,97.0
99.432,97.0
99.4356,97.0
99.4415,97.0
99.4431,97.0
99.4509,97.0
99.4563,97.0
99.4676,97.0
99.4742,97.0
99.4757,97.0
99.4776,97.0
99.4778,97.0
99.4778,97.0
99.4767,97.0
99.4755,97.0
99.4752,97.0
99.4752,97.0
99.4758,97.0
99.4765,97.0
99.4756,97.0
99.4777,97.0
99.4786,97.0
99.4788,97.0
99.4802,97.0
99.4847,97.0
99.4885,97.0
99.513,97.0
99.5198,97.0
99.5244,97.0
99.5256,97.0
99.5248,97.0
99.5236,97.0
99.5235,97.0
99.5229,97.0
99.5227,97.0
99.5245,97.0
99.5254,97.0
99.5275,97.0
99.5279,97.0
99.5291,97.0
99.5318,97.0
99.532,97.0
99.533,97.0
99.5377,97.0
99.5412,97.0
99.5537,97.0
99.5737,97.0
99.5769,97.0
99.5802,97.0
99.5806,97.0
99.58,97.0
99.5788,97.0
99.5765,97.0
99.5762,97.0
99.5768,97.0
99.5783,97.0
99.5805,97.0
99.5804,97.0
99.5826,97.0
99.582,97.0
99.5876,97.0
99.5839,97.0
99.5778,97.0
99.5779,97.0
99.5742,97.0
99.5829,97.0
99.6005,97.0
99.605,97.0
99.6063,97.0
99.6057,97.0
99.6049,97.0
99.6037,97.0
99.6029,97.0
99.6033,97.0
99.6054,97.0
99.6067,97.0
99.6073,97.0
99.6138,97.0
99.6081,97.0
99.6007,97.0
99.5995,97.0
99.5982,97.0
nan,97.0
99.596,97.0
99.5949,97.0
99.5877,97.0
99.5978,97.0
99.609,97.0
99.613,97.0
99.6159,97.0
99.6176,97.0
99.6188,97.0
99.6214,97.0
99.6207,97.0
99.625,97.0
99.6184,97.0
99.6133,97.0
99.6117,97.0
99.6114,97.0
99.6101,97.0
99.609,97.0
99.6081,97.0
nan,97.0
99.6028,97.0
99.5998,97.0
99.601,97.0
99.6043,97.0
nan,97.0
99.6296,97.0
99.6362,97.0
99.6361,97.0
99.6438,97.0
99.6397,97.0
99.638,97.0
99.6376,97.0
99.6387,97.0
nan,97.0
nan,97.0
nan,97.0
99.6362,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
99.6352,97.0
99.6491,97.0
99.6392,97.0
99.6264,97.0
99.6251,97.0
nan,97.0
99.6243,97.0
99.6249,97.0
99.6273,97.0
99.6287,97.0
99.6268,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
nan,97.0
99.5863,97.0
99.5786,97.0
99.5853,97.0
99.5819,97.0
99.5798,97.0
99.5832,97.0
99.5843,97.0
99.5843,97.0
99.5832,97.0
99.583,97.0
99.5831,97.0
99.5831,97.0
99.5861,97.0
nan,97.0
nan,97.0
nan,97.0
99.5948,97.0
99.5978,97.0
99.5937,97.0
99.5583,97.0
99.5325,97.0
99.5212,97.0
99.516,97.0
99.5154,97.0
99.5149,97.0
99.5137,97.0
99.5121,97.0
99.512,97.0
99.5124,97.0
99.5148,97.0
99.519,97.0
99.5217,97.0
99.5233,97.0
99.525,97.0
99.5272,97.0
99.4999,97.0
99.467,97.0
99.4543,97.0
99.4487,97.0
99.4499,97.0
99.4509,97.0
99.451,97.0
99.4508,97.0
99.4509,97.0
99.4528,97.0
99.4571,97.0
99.4618,97.0
99.4662,97.0
99.4728,97.0
99.4729,97.0
99.4676,97.0
99.448,97.0
99.4326,97.0
99.4237,97.0
99.4218,97.0
99.4251,97.0
99.4264,97.0
99.427,97.0
99.4283,97.0
99.4321,97.0
99.4379,97.0
99.4444,97.0
99.4495,97.0
99.4528,97.0
99.4549,97.0
99.449,97.0
99.4364,97.0
99.4092,97.0
99.3977,97.0
99.3902,97.0
99.3922,97.0
99.397,97.0
99.4002,97.0
99.3993,97.0
99.3981,97.0
99.3996,97.0
99.4035,97.0
99.4039,97.0
99.4032,97.0
99.4001,97.0
nan,97.0
99.3797,97.0
99.3638,97.0
99.3447,97.0
99.3301,97.0
99.3306,97.0
99.3454,97.0
99.3678,97.0
99.3798,97.0
99.3841,97.0
99.3843,97.0
99.3843,97.0
99.3828,97.0
99.3828,97.0
99.3822,97.0
99.3842,97.0
nan,97.0
nan,97.0
nan,97.0
99.3964,97.0
99.3952,97.0
99.4004,97.0
99.3945,97.0
99.3869,97.0
99.384,97.0
99.3797,97.0
99.379,97.0
99.3784,97.0
99.3794,97.0
99.3792,97.0
99.382,97.0
99.385,97.0
nan,97.0
nan,97.0
nan,97.0
99.3791,97.0
99.3875,97.0
99.3895,97.0
99.3906,97.0
99.3963,97.0
99.4034,97.0
99.4051,97.0
99.406,97.0
99.4049,97.0
99.403,97.0
99.4012,97.0
99.4004,97.0
99.4022,97.0
99.4043,97.0
99.4061,97.0
99.4042,97.0
99.4063,97.0
99.4088,97.0
99.4114,97.0
99.4094,97.0
99.4222,97.0
99.4316,97.0
99.4373,97.0
99.4393,97.0
99.4388,97.0
99.4383,97.0
nan,97.0
nan,97.0
99.4354,97.0
99.4366,97.0
99.4366,97.0
99.4377,97.0
99.4403,97.0
99.4376,97.0
99.4453,97.0
99.4404,97.0
99.439,97.0
99.4386,97.0
99.4395,97.0
99.4368,97.0
99.4516,97.0
99.4643,97.0
99.4711,97.0
99.4753,97.0
99.4771,97.0
99.4789,97.0
99.4811,97.0
99.4843,97.0
99.4882,97.0
99.4937,97.0
99.5014,97.0
99.4976,97.0
99.5057,97.0
99.51,97.0
99.5123,97.0
99.516,97.0
99.5198,97.0
99.5248,97.0
99.5294,97.0
99.53,97.0
99.5414,97.0
99.5445,97.0
99.5463,97.0
99.5478,97.0
99.5505,97.0
99.5537,97.0
99.5578,97.0
99.5591,97.0
99.564,97.0
99.5646,97.0
99.5647,97.0
99.564,97.0
99.5641,97.0
99.5646,97.0
99.566,97.0
99.5674,97.0
99.5688,97.0
99.5719,97.0
99.5785,97.0
99.5857,97.0
99.5894,97.0
99.5887,97.0
99.5924,97.0
99.5891,97.0
99.6056,97.0
99.6137,97.0
99.6148,97.0
99.6153,97.0
99.6154,97.0
99.615,97.0
99.6145,97.0
99.6164,97.0
99.6172,97.0
99.6206,97.0
99.6224,97.0
99.6256,97.0
99.632,97.0
99.6325,97.0
99.6306,97.0
99.6288,97.0
99.6312,97.0
99.6316,97.0
99.647,97.0
99.6556,97.0
99.659,97.0
99.6609,97.0
99.6615,97.0
99.6623,97.0
99.663,97.0
99.6644,97.0
99.6659,97.0
99.6671,97.0
99.6685,97.0
99.6597,97.0
99.6539,97.0
99.652,97.0
99.6496,97.0
99.6465,97.0
99.6443,97.0
99.6446,97.0
99.6433,97.0
99.6681,97.0
99.6807,97.0
99.6861,97.0
99.689,97.0
99.69,97.0
99.6883,97.0
99.6877,97.0
99.687,97.0
99.6776,97.0
99.6749,97.0
99.6747,97.0
99.6745,97.0
99.6756,97.0
99.6753,97.0
nan,97.0
nan,97.0
99.677,97.0
99.6764,97.0
99.6789,97.0
99.6761,97.0
99.6871,97.0
99.6938,97.0
99.6948,97.0
99.6914,97.0
99.6782,97.0
99.6756,97.0
99.6735,97.0
99.6739,97.0
99.6742,97.0
99.6745,97.0
99.6748,97.0
99.6756,97.0
99.6746,97.0
99.6746,97.0
99.6733,97.0
99.6729,97.0
99.6708,97.0
99.6688,97.0
99.6709,97.0
99.6711,97.0
99.6767,97.0
99.6758,97.0
99.6747,97.0
99.675,97.0
99.6767,97.0
99.6766,97.0
99.6771,97.0
99.6772,97.0
99.6775,97.0
99.6779,97.0
99.6781,97.0
99.6786,97.0
nan,97.0
nan,97.0
nan,97.0
99.6762,97.0
99.6736,97.0
99.672,97.0
99.6657,97.0
99.6662,97.0
99.6667,97.0
99.668,97.0
99.6681,97.0
99.6677,97.0
99.6674,97.0
99.6671,97.0
99.6661,97.0
99.665,97.0
99.6661,97.0
nan,97.0
99.6625,97.0
99.6602,97.0
99.6546,97.0
99.6512,97.0
99.656,97.0
99.6513,97.0
99.6502,97.0
99.6504,97.0
99.6503,97.0
99.6505,97.0
99.6503,97.0
99.6502,97.0
99.6493,97.0
99.6476,97.0
99.6465,97.0
nan,97.0
99.6425,97.0
99.6428,97.0
99.6399,97.0
99.6364,97.0
99.6361,97.0
99.6384,97.0
99.6407,97.0
99.6421,97.0
99.6425,97.0
99.6427,97.0
99.6426,97.0
99.6427,97.0
99.6428,97.0
99.6432,97.0
99.6423,97.0
99.6434,97.0
99.6437,97.0
99.6426,97.0
99.6433,97.0
99.6465,97.0
99.6512,97.0
99.6464,97.0
99.6574,97.0
99.644,97.0
99.6392,97.0
99.6364,97.0
99.6361,97.0
99.6362,97.0
99.6362,97.0
99.6365,97.0
99.638,97.0
nan,97.0
nan,97.0
99.6392,97.0
99.6383,97.0
99.6389,97.0
99.6405,97.0
99.6372,97.0
99.6435,97.0
99.6435,97.0
99.6452,97.0
99.6353,97.0
99.6322,97.0
99.6325,97.0
99.6327,97.0
99.6324,97.0
99.6334,97.0
99.6335,97.0
99.633,97.0
99.6315,97.0
99.6303,97.0
99.6262,97.0
99.6237,97.0
99.624,97.0
99.6221,97.0
99.6283,97.0
99.6316,97.0
99.6322,97.0
99.6387,97.0
99.6345,97.0
99.6326,97.0
99.6326,97.0
99.6319,97.0
99.6318,97.0
99.6319,97.0
99.6307,97.0
99.6302,97.0
99.6276,97.0
99.6242,97.0
99.6185,97.0
99.6192,97.0
99.6169,97.0
99.6259,97.0
99.631,97.0
99.6342,97.0
99.6344,97.0
99.6336,97.0
99.637,97.0
99.6457,97.0
99.6421,97.0
99.6432,97.0
99.6432,97.0
99.6422,97.0
99.641,97.0
99.6406,97.0
99.6406,97.0
99.6389,97.0
99.6401,97.0
99.6343,97.0
99.6323,97.0
99.6329,97.0
99.6328,97.0
99.635,97.0
99.6362,97.0
99.6375,97.0
99.6409,97.0
99.6441,97.0
99.6452,97.0
99.6444,97.0
99.6444,97.0
99.646,97.0
99.6451,97.0
99.6449,97.0
99.645,97.0
99.6488,97.0
99.6442,97.0
99.646,97.0
99.6485,97.0
99.6491,97.0
99.6502,97.0
99.652,97.0
99.6532,97.0
99.6522,97.0
99.657,97.0
99.6521,97.0
99.6459,97.0
99.6437,97.0
99.6444,97.0
99.6437,97.0
99.6426,97.0
99.6391,97.0
99.6405,97.0
99.6349,97.0
99.6458,97.0
99.6512,97.0
99.6551,97.0
99.6557,97.0
99.655,97.0
99.6542,97.0
99.6544,97.0
99.6547,97.0
99.6593,97.0
99.6505,97.0
99.6391,97.0
99.6337,97.0
99.6331,97.0
99.6318,97.0
99.6306,97.0
99.6286,97.0
99.6297,97.0
99.6271,97.0
99.6345,97.0
99.6366,97.0
99.6359,97.0
99.6348,97.0
99.6309,97.0
99.6302,97.0
99.6292,97.0
99.6265,97.0
99.6235,97.0
99.6348,97.0
99.6346,97.0
99.634,97.0
99.635,97.0
99.6352,97.0
99.6338,97.0
99.6322,97.0
99.6332,97.0
99.6267,97.0
99.6282,97.0
99.6264,97.0
99.6265,97.0
99.6245,97.0
99.6256,97.0
99.6271,97.0
99.6265,97.0
99.6244,97.0
99.6318,97.0
99.6318,97.0
99.6305,97.0
99.6269,97.0
99.6263,97.0
99.626,97.0
99.6243,97.0
99.6243,97.0
99.6239,97.0
99.6242,97.0
99.6227,97.0
99.6127,97.0
99.6173,97.0
99.6165,97.0
99.619,97.0
99.6223,97.0
99.622,97.0
99.6228,97.0
99.6119,97.0
99.6086,97.0
99.6086,97.0
99.608,97.0
99.6092,97.0
99.6082,97.0
99.6076,97.0
99.6054,97.0
99.6039,97.0
99.6026,97.0
99.6021,97.0
99.5984,97.0
99.6003,97.0
99.6055,97.0
99.6055,97.0
99.6078,97.0
99.6089,97.0
99.611,97.0
99.5961,97.0
99.5835,97.0
99.5782,97.0
99.5755,97.0
99.5717,97.0
99.5702,97.0
99.5688,97.0
99.5662,97.0
99.5629,97.0
99.5596,97.0
99.563,97.0
99.5711,97.0
99.5766,97.0
99.5766,97.0
99.5825,97.0
99.5816,97.0
99.587,97.0
99.5889,97.0
99.5866,97.0
99.5847,97.0
99.5827,97.0
99.5809,97.0
99.5791,97.0
99.5776,97.0
99.5755,97.0
99.5722,97.0
99.5682,97.0
99.5643,97.0
99.5714,97.0
99.5861,97.0
99.5943,97.0
99.5961,97.0
99.5967,97.0
99.5968,97.0
99.5947,97.0
99.6022,97.0
99.6033,97.0
99.6026,97.0
99.6027,97.0
99.6015,97.0
99.5993,97.0
99.5992,97.0
99.5973,97.0
99.5941,97.0
99.5941,97.0
99.5946,97.0
99.5844,97.0
99.5853,97.0
99.5865,97.0
99.5856,97.0
99.5902,97.0
99.5897,97.0
99.5942,97.0
99.5926,97.0
99.5918,97.0
99.5914,97.0
99.5945,97.0
99.5947,97.0
99.5987,97.0
99.599,97.0
99.5993,97.0
99.601,97.0
99.6061,97.0
99.6097,97.0
99.6018,97.0
99.6005,97.0
99.6055,97.0
99.6094,97.0
99.6137,97.0
99.6157,97.0
99.6178,97.0
99.606,97.0
99.6019,97.0
99.5999,97.0
99.5999,97.0
99.5996,97.0
99.6002,97.0
99.5988,97.0
99.5963,97.0
99.5988,97.0
99.6004,97.0
99.599,97.0
99.6032,97.0
99.6067,97.0
99.6101,97.0
99.6144,97.0
99.6148,97.0
99.6164,97.0
99.6172,97.0
99.618,97.0
99.6229,97.0
99.6153,97.0
99.6078,97.0
99.6075,97.0
99.6049,97.0
99.5999,97.0
99.5969,97.0
99.5949,97.0
99.5937,97.0
99.6037,97.0
99.6155,97.0
99.622,97.0
99.6258,97.0
99.6284,97.0
99.6297,97.0
99.6288,97.0
99.6281,97.0
99.6302,97.0
99.6307,97.0
99.6279,97.0
99.6289,97.0
99.6298,97.0
99.6292,97.0
99.6284,97.0
99.626,97.0
99.6257,97.0
99.6237,97.0
99.6257,97.0
99.6316,97.0
99.6352,97.0
99.6379,97.0
99.6375,97.0
99.6372,97.0
99.6368,97.0
99.6373,97.0
99.6385,97.0
99.6391,97.0
99.64,97.0
99.6415,97.0
99.6406,97.0
99.65,97.0
99.651,97.0
99.651,97.0
99.6519,97.0
99.6541,97.0
99.6486,97.0
99.6498,97.0
99.6518,97.0
99.6495,97.0
99.649,97.0
99.6488,97.0
99.6479,97.0
99.6472,97.0
99.6475,97.0
99.6476,97.0
99.6511,97.0
99.6522,97.0
99.6527,97.0
99.6624,97.0
99.6666,97.0
99.6654,97.0
99.6696,97.0
99.6649,97.0
99.6646,97.0
99.6644,97.0
99.6656,96.0
99.6657,96.0
99.6656,96.0
99.6652,96.0
99.6647,96.0
99.6653,96.0
99.6656,96.0
99.6684,96.0
99.6732,96.0
99.6783,96.0
99.6822,96.0
99.6807,96.0
99.6873,96.0
99.6725,96.0
99.6655,96.0
99.6632,96.0
99.6733,96.0
99.6786,96.0
99.6798,96.0
99.6795,96.0
99.6792,96.0
99.6788,96.0
99.6777,96.0
99.6773,96.0
99.6783,96.0
99.6787,96.0
99.6795,96.0
99.6807,96.0
99.6814,96.0
99.6801,96.0
99.6775,96.0
99.6813,96.0
99.6783,96.0
99.6763,96.0
99.6753,96.0
99.6733,96.0
99.6841,96.0
99.6935,96.0
99.6921,96.0
99.6932,96.0
99.6928,96.0
99.6941,96.0
99.6964,96.0
99.6986,96.0
99.6992,96.0
99.6989,96.0
99.7012,96.0
99.7023,96.0
99.7036,96.0
99.7002,96.0
99.7032,96.0
99.701,96.0
99.6982,96.0
99.6957,96.0
99.6958,96.0
99.694,96.0
99.7001,96.0
99.7075,96.0
99.708,96.0
99.7072,96.0
99.7066,96.0
99.7077,96.0
99.7076,96.0
99.7074,96.0
99.7083,96.0
99.7115,96.0
99.7122,96.0
99.7145,96.0
99.7182,96.0
99.7142,96.0
99.7116,96.0
99.71,96.0
99.7081,96.0
99.7052,96.0
99.7063,96.0
99.7028,96.0
99.7095,96.0
99.714,96.0
99.7162,96.0
99.7165,96.0
99.716,96.0
99.7178,96.0
99.7187,96.0
99.7201,96.0
99.7193,96.0
99.7272,96.0
99.7144,96.0
99.7072,96.0
99.7045,96.0
99.7055,96.0
99.7036,96.0
99.7047,96.0
99.7074,96.0
99.7033,96.0
99.7035,96.0
99.7053,96.0
99.7041,96.0
99.7049,96.0
99.7057,96.0
99.7061,96.0
99.7059,96.0
99.7072,96.0
99.708,96.0
99.7101,96.0
99.7027,96.0
99.6954,96.0
99.6956,96.0
99.6936,96.0
99.6915,96.0
99.6891,96.0
99.6863,96.0
99.6873,96.0
99.6799,96.0
99.6917,96.0
99.6978,96.0
99.6952,96.0
99.695,96.0
99.6942,96.0
99.6934,96.0
99.6919,96.0
99.6925,96.0
99.6895,96.0
99.6925,96.0
99.6971,96.0
99.6973,96.0
99.6967,96.0
99.6965,96.0
99.6964,96.0
99.6952,96.0
99.6956,96.0
99.6946,96.0
99.6903,96.0
99.6914,96.0
99.6933,96.0
99.6948,96.0
99.6931,96.0
99.6924,96.0
99.6914,96.0
99.6925,96.0
99.6919,96.0
99.6959,96.0
99.6969,96.0
99.6936,96.0
99.6925,96.0
99.6927,96.0
99.6941,96.0
99.692,96.0
99.6899,96.0
99.687,96.0
99.6902,96.0
99.6844,96.0
99.6844,96.0
99.6811,96.0
99.6824,96.0
99.6846,96.0
99.6843,96.0
99.685,96.0
99.6884,96.0
99.6896,96.0
99.6799,96.0
99.6723,96.0
99.6687,96.0
99.6679,96.0
99.6677,96.0
99.6658,96.0
99.6606,96.0
99.6589,96.0
99.6571,96.0
99.6511,96.0
99.6521,96.0
99.6524,96.0
99.6524,96.0
99.6531,96.0
99.6547,96.0
99.6569,96.0
99.6567,96.0
99.6616,96.0
99.6507,96.0
99.6387,96.0
99.6333,96.0
99.6342,96.0
99.631,96.0
99.6288,96.0
99.6255,96.0
99.6263,96.0
99.6186,96.0
99.6257,96.0
99.6313,96.0
99.6355,96.0
